"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1359513420|ref|WP_105830663.1|","20",83.871,217,35,0,1,217,1,217,9.17e-133,381,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia ambifaria]"
"gi|503454990|ref|WP_013689651.1|","20",83.871,217,35,0,1,217,1,217,1.35e-132,381,28095,"Burkholderia gladioli","Burkholderia gladioli","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia gladioli]"
"gi|66267667|dbj|BAD98533.1|","20",85.845,219,30,1,1,219,1,218,1.49e-132,380,299032,"Pseudomonas sp. K-9","Pseudomonas sp. K-9","g-proteobacteria","Bacteria","nitrile hydratase beta subunit [Pseudomonas sp. K-9]"
"gi|493805063|ref|WP_006752892.1|","20",83.41,217,36,0,1,217,1,217,1.55e-132,380,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia ambifaria]"
"gi|501340943|ref|WP_012372578.1|","20",82.949,217,37,0,1,217,1,217,6.97e-132,379,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia ambifaria]"
"gi|1061952436|ref|WP_069258504.1|","20",83.871,217,35,0,1,217,1,217,2.94e-131,377,488729,"Burkholderia metallica","Burkholderia metallica","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia metallica]"
"gi|1103658841|gb|OJD06405.1|","20",83.41,217,36,0,1,217,1,217,4.03e-131,377,1108140,"Burkholderia catarinensis","Burkholderia catarinensis","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia catarinensis]"
"gi|981487999|ref|WP_059694989.1|","20",83.871,217,35,0,1,217,1,217,7.53e-131,376,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|766770801|ref|WP_044843016.1|","20",83.871,217,35,0,1,217,1,217,7.78e-131,376,1571773,"Burkholderia sp. USM B20","Burkholderia sp. USM B20","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. USM B20]"
"gi|982332483|ref|WP_060353974.1|","20",85.849,212,30,0,1,212,1,212,1.19e-130,375,1637970,"Burkholderia sp. MSMB1459WGS","Burkholderia sp. MSMB1459WGS","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. MSMB1459WGS]"
"gi|499867064|ref|WP_011547798.1|","20",83.871,217,35,0,1,217,1,217,1.98e-130,375,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|654295837|ref|WP_027810365.1|","20",83.41,217,36,0,1,217,1,217,2.25e-130,375,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|746309865|ref|WP_039356730.1|","20",83.871,217,35,0,1,217,1,217,2.84e-130,375,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|981655476|ref|WP_059853627.1|","20",83.871,217,35,0,1,217,1,217,3.03e-130,375,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|736043489|ref|WP_034191488.1|","20",83.871,217,35,0,1,217,1,217,3.03e-130,375,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia cepacia complex]"
"gi|654290866|ref|WP_027805754.1|","20",83.871,217,35,0,1,217,1,217,3.24e-130,374,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|1119462841|ref|WP_072436710.1|","20",83.871,217,35,0,1,217,1,217,7.95e-130,374,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|1433250283|ref|WP_114182139.1|","20",82.949,217,37,0,1,217,1,217,9.79e-130,373,60550,"Burkholderia pyrrocinia","Burkholderia pyrrocinia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia pyrrocinia]"
"gi|501297948|ref|WP_012338241.1|","20",83.41,217,36,0,1,217,1,217,1.18e-129,373,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|736005714|ref|WP_034179630.1|","20",83.41,217,36,0,1,217,1,217,1.35e-129,373,60550,"Burkholderia pyrrocinia","Burkholderia pyrrocinia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia pyrrocinia]"
"gi|1183846712|ref|WP_085040202.1|","20",83.871,217,35,0,1,217,1,217,1.38e-129,373,1904757,"Burkholderia puraquae","Burkholderia puraquae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia puraquae]"
"gi|1219480057|ref|WP_089436420.1|","20",83.41,217,36,0,1,217,1,217,1.75e-129,373,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|737992574|ref|WP_035954355.1|","20",84.906,212,32,0,1,212,1,212,3.17e-129,372,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia cepacia complex]"
"gi|981411528|ref|WP_059623107.1|","20",83.41,217,36,0,1,217,1,217,3.27e-129,372,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|654276332|ref|WP_027791483.1|","20",83.41,217,36,0,1,217,1,217,3.46e-129,372,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|817358951|ref|WP_046547703.1|","20",83.41,217,36,0,1,217,1,217,3.86e-129,372,488447,"Burkholderia contaminans","Burkholderia contaminans","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia contaminans]"
"gi|981266361|ref|WP_059484992.1|","20",83.41,217,36,0,1,217,1,217,3.94e-129,372,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|982179758|ref|WP_060341917.1|","20",82.949,217,37,0,1,217,1,217,5.02e-129,372,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|982149465|ref|WP_060314927.1|","20",83.41,217,36,0,1,217,1,217,5.3e-129,371,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|1219520459|ref|WP_089474775.1|","20",82.949,217,37,0,1,217,1,217,5.72e-129,371,2015344,"Burkholderia sp. AU6039","Burkholderia sp. AU6039","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. AU6039]"
"gi|1358037278|ref|WP_105389948.1|","20",82.949,217,37,0,1,217,1,217,1.13e-128,370,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|1068665696|ref|WP_069616480.1|","20",82.949,217,37,0,1,217,1,217,1.13e-128,370,236253,"Burkholderia sp. A2","Burkholderia sp. A2","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. A2]"
"gi|1061945393|ref|WP_069251474.1|","20",82.949,217,37,0,1,217,1,217,1.15e-128,370,482957,"Burkholderia lata","Burkholderia lata","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia lata]"
"gi|981875225|ref|WP_060061827.1|","20",82.949,217,37,0,1,217,1,217,1.19e-128,370,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cepacia]"
"gi|1254147652|ref|WP_097079503.1|","20",81.991,211,38,0,1,211,1,211,1.24e-128,370,1096779,"Acinetobacter puyangensis","Acinetobacter puyangensis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acinetobacter puyangensis]"
"gi|1124519379|ref|WP_074803469.1|","20",84.112,214,34,0,1,214,1,214,1.69e-128,370,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|1376182355|ref|WP_107312664.1|","20",85.646,209,30,0,1,209,1,209,1.73e-128,370,488729,"Burkholderia metallica","Burkholderia metallica","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia metallica]"
"gi|1219515362|ref|WP_089469713.1|","20",82.949,217,37,0,1,217,1,217,2.51e-128,370,2015347,"Burkholderia sp. AU16741","Burkholderia sp. AU16741","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. AU16741]"
"gi|1061595881|gb|AOJ18901.1|","20",82.949,217,37,0,1,217,1,217,2.63e-128,370,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|1219532740|ref|WP_089485891.1|","20",82.488,217,38,0,1,217,1,217,8.04e-128,369,2015359,"Burkholderia sp. HI2714","Burkholderia sp. HI2714","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. HI2714]"
"gi|850358253|ref|WP_048023134.1|","20",83.962,212,34,0,1,212,1,212,8.87e-128,368,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Burkholderia]"
"gi|981234244|ref|WP_059454274.1|","20",82.488,217,38,0,1,217,1,217,9.27e-128,368,60552,"Burkholderia vietnamiensis","Burkholderia vietnamiensis","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia vietnamiensis]"
"gi|1223769857|ref|WP_091803961.1|","20",84.211,209,33,0,1,209,1,209,1.56e-127,368,1500263,"Burkholderia sp. WP9","Burkholderia sp. WP9","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. WP9]"
"gi|503360184|ref|WP_013594845.1|","20",81.517,211,39,0,1,211,1,211,2.2e-127,368,80867,"Acidovorax avenae","Acidovorax avenae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acidovorax avenae]"
"gi|910174445|ref|WP_050010966.1|","20",82.949,217,37,0,1,217,1,217,2.69e-127,367,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia cenocepacia]"
"gi|927891334|ref|WP_053845364.1|","20",81.043,211,40,0,1,211,1,211,5.28e-127,367,80867,"Acidovorax avenae","Acidovorax avenae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acidovorax avenae]"
"gi|1394845648|ref|WP_110089303.1|","20",81.043,211,40,0,1,211,1,211,6.09e-127,367,80867,"Acidovorax avenae","Acidovorax avenae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acidovorax avenae]"
"gi|1374146646|ref|WP_107177932.1|","20",80.569,211,41,0,1,211,1,211,7.42e-127,367,80867,"Acidovorax avenae","Acidovorax avenae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acidovorax avenae]"
"gi|1361083707|ref|WP_106283815.1|","20",83.254,209,35,0,1,209,1,209,8.53e-127,366,1938804,"Paraburkholderia sp. BL25I1N1","Paraburkholderia sp. BL25I1N1","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Paraburkholderia sp. BL25I1N1]"
"gi|1374082521|ref|WP_107159978.1|","20",81.043,211,40,0,1,211,1,211,1.8e-126,365,80867,"Acidovorax avenae","Acidovorax avenae","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acidovorax avenae]"
"gi|518162125|ref|WP_019332333.1|","20",81.991,211,38,0,1,211,1,211,3.15e-126,364,317,"Pseudomonas syringae","Pseudomonas syringae","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas syringae]"
"gi|1267813224|ref|WP_098553488.1|","20",83.019,212,36,0,1,212,1,212,2.68e-125,362,1938747,"Burkholderia sp. JKS000303","Burkholderia sp. JKS000303","b-proteobacteria","Bacteria","nitrile hydratase subunit beta [Burkholderia sp. JKS000303]"
"gi|1074863450|ref|WP_070068756.1|","20",81.517,211,39,0,1,211,1,211,3.21e-125,362,1262585,"Acinetobacter qingfengensis","Acinetobacter qingfengensis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Acinetobacter qingfengensis]"
"gi|740627392|ref|WP_038412904.1|","21",100,219,0,0,1,219,1,219,1.51e-158,446,157783,"Pseudomonas cremoricolorata","Pseudomonas cremoricolorata","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas cremoricolorata]"
"gi|655285015|ref|WP_028694370.1|","21",97.26,219,6,0,1,219,1,219,5.42e-154,434,157783,"Pseudomonas cremoricolorata","Pseudomonas cremoricolorata","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas cremoricolorata]"
"gi|1034519738|ref|WP_064490624.1|","21",87.558,217,27,0,1,217,1,217,1e-137,394,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|497371283|ref|WP_009685496.1|","21",86.364,220,29,1,1,219,1,220,4.64e-137,392,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|500999080|ref|WP_012052492.1|","21",86.636,217,29,0,1,217,1,217,1.29e-136,391,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1420264992|gb|RBH52896.1|","21",88.626,211,24,0,1,211,1,211,1.41e-136,390,2071714,"Pseudomonas sp. MWU13-2860","Pseudomonas sp. MWU13-2860","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. MWU13-2860]"
"gi|1243241973|ref|WP_095965363.1|","21",87.156,218,27,1,1,217,1,218,1.5e-136,390,1920427,"Pseudomonas sp. ACN5","Pseudomonas sp. ACN5","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. ACN5]"
"gi|504404039|ref|WP_014591141.1|","21",86.636,217,29,0,1,217,1,217,2.09e-136,390,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|568201399|ref|WP_024075763.1|","21",89.1,211,23,0,1,211,1,211,2.13e-136,390,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1270450439|gb|PHS42813.1|","21",86.512,215,29,0,1,215,1,215,2.71e-136,390,306,"Pseudomonas sp.","Pseudomonas sp.","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp.]"
"gi|796490518|ref|WP_045791843.1|","21",87.671,219,26,1,1,218,1,219,4.91e-136,389,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|545129672|ref|WP_021491104.1|","21",87.671,219,26,1,1,218,1,219,5.02e-136,389,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|504908709|ref|WP_015095811.1|","21",86.697,218,28,1,1,217,1,218,5.07e-136,389,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|497894988|ref|WP_010209144.1|","21",87.671,219,26,1,1,218,1,219,5.42e-136,389,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1332569219|ref|WP_102623484.1|","21",88.626,211,24,0,1,211,1,211,1.22e-135,388,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|755766616|ref|WP_042571780.1|","21",87.215,219,27,1,1,218,1,219,1.79e-135,388,321846,"Pseudomonas simiae","Pseudomonas simiae","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas simiae]"
"gi|1189195423|ref|WP_085622540.1|","21",87.383,214,27,0,1,214,1,214,1.83e-135,388,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1444666683|ref|WP_115486050.1|","21",88.095,210,25,0,1,210,1,210,2.11e-135,388,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|495250959|ref|WP_007975715.1|","21",88.152,211,25,0,1,211,1,211,2.46e-135,387,1144329,"Pseudomonas sp. GM33","Pseudomonas sp. GM33","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. GM33]"
"gi|1060062860|ref|WP_069076268.1|","21",88.626,211,24,0,1,211,1,211,2.54e-135,387,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|517758826|ref|WP_018929034.1|","21",88.626,211,24,0,1,211,1,211,3.27e-135,387,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|495342130|ref|WP_008066862.1|","21",86.697,218,28,1,1,217,1,218,4.45e-135,387,1144338,"Pseudomonas sp. GM79","Pseudomonas sp. GM79","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. GM79]"
"gi|966378845|ref|WP_058426056.1|","21",89.048,210,23,0,1,210,1,210,5.02e-135,387,136843,"Pseudomonas fluorescens group","fluorescent pseudomonads","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas fluorescens group]"
"gi|1100985205|ref|WP_071492183.1|","21",87.383,214,27,0,1,214,1,214,5.24e-135,387,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1224223304|ref|WP_092250414.1|","21",87.383,214,27,0,1,214,1,214,5.42e-135,387,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|388563141|gb|AFK72282.1|","21",85.714,217,31,0,1,217,4,220,6.44e-135,387,231023,"Pseudomonas putida ND6","Pseudomonas putida ND6","g-proteobacteria","Bacteria","nitrile hydratase [Pseudomonas putida ND6]"
"gi|495432540|ref|WP_008157235.1|","21",86.239,218,29,1,1,217,1,218,6.82e-135,386,1144708,"Pseudomonas sp. GM41(2012)","Pseudomonas sp. GM41(2012)","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. GM41(2012)]"
"gi|515715046|ref|WP_017147646.1|","21",85.714,217,31,0,1,217,1,217,7.95e-135,386,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas putida]"
"gi|498134841|ref|WP_010448997.1|","21",85.909,220,30,1,1,219,1,220,7.95e-135,386,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1353490754|ref|WP_104994057.1|","21",89.048,210,23,0,1,210,1,210,1.12e-134,386,191390,"Pseudomonas palleroniana","Pseudomonas palleroniana","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas palleroniana]"
"gi|983671614|ref|WP_060752481.1|","21",89.048,210,23,0,1,210,1,210,1.18e-134,386,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|1316636327|ref|WP_101322202.1|","21",86.916,214,28,0,1,214,1,214,1.41e-134,385,2054914,"Pseudomonas sp. 02C 26","Pseudomonas sp. 02C 26","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 02C 26]"
"gi|1222317369|ref|WP_090370431.1|","21",89.048,210,23,0,1,210,1,210,1.5e-134,385,191390,"Pseudomonas palleroniana","Pseudomonas palleroniana","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas palleroniana]"
"gi|1246789723|ref|WP_096374431.1|","21",86.175,217,30,0,1,217,1,217,2.02e-134,385,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas chlororaphis]"
"gi|1173679158|ref|WP_081361235.1|","21",86.512,215,29,0,1,215,1,215,2.03e-134,385,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas chlororaphis]"
"gi|1331152069|ref|WP_102592739.1|","21",87.324,213,27,0,1,213,1,213,2.18e-134,385,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1450212397|ref|WP_116260809.1|","21",87.204,211,27,0,1,211,1,211,2.46e-134,385,2135584,"Pseudomonas sp. OV081","Pseudomonas sp. OV081","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. OV081]"
"gi|1124563783|ref|WP_074846644.1|","21",85.909,220,30,1,1,219,1,220,2.52e-134,385,298,"Pseudomonas marginalis","Pseudomonas marginalis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas marginalis]"
"gi|962174795|gb|KTC62522.1|","21",85.981,214,30,0,1,214,1,214,2.53e-134,385,1230466,"Pseudomonas fluorescens ABAC62","Pseudomonas fluorescens ABAC62","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens ABAC62]"
"gi|1408009015|ref|WP_111449585.1|","21",87.204,211,27,0,1,211,1,211,2.54e-134,385,2183930,"Pseudomonas sp. 478","Pseudomonas sp. 478","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 478]"
"gi|1383439720|ref|WP_108574453.1|","21",85.909,220,30,1,1,219,1,220,2.54e-134,385,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|802224080|ref|WP_046056341.1|","21",88.152,211,25,0,1,211,1,211,2.66e-134,385,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|1124595487|ref|WP_074877475.1|","21",86.239,218,29,1,1,217,1,218,3.27e-134,385,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1028888240|ref|WP_064053582.1|","21",87.678,211,26,0,1,211,1,211,3.61e-134,384,298,"Pseudomonas marginalis","Pseudomonas marginalis","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas marginalis]"
"gi|1051749643|ref|WP_065948704.1|","21",85.909,220,30,1,1,219,1,220,3.82e-134,384,1844091,"Pseudomonas sp. 1 R 17","Pseudomonas sp. 1 R 17","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 1 R 17]"
"gi|1408013494|ref|WP_111453243.1|","21",88.152,211,25,0,1,211,1,211,4.96e-134,384,1261629,"Pseudomonas sp. URMO17WK12:I6","Pseudomonas sp. URMO17WK12:I6","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. URMO17WK12:I6]"
"gi|1274293519|ref|WP_099489261.1|","21",86.047,215,30,0,1,215,1,215,4.99e-134,384,1712677,"Pseudomonas sp. 2822-15","Pseudomonas sp. 2822-15","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 2822-15]"
"gi|1225519596|ref|WP_093528199.1|","21",86.916,214,28,0,1,214,1,214,5.85e-134,384,1566228,"Pseudomonas sp. NFPP24","Pseudomonas sp. NFPP24","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. NFPP24]"
"gi|1024910888|ref|WP_063544283.1|","21",86.449,214,29,0,1,214,1,214,6.18e-134,384,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas putida]"
"gi|1071013657|ref|WP_069787844.1|","21",85.581,215,31,0,1,215,1,215,6.42e-134,384,191391,"Pseudomonas salomonii","Pseudomonas salomonii","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas salomonii]"
"gi|1051707340|ref|WP_065930157.1|","21",85.581,215,31,0,1,215,1,215,6.42e-134,384,1844108,"Pseudomonas sp. 58 R 3","Pseudomonas sp. 58 R 3","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 58 R 3]"
"gi|502163397|ref|WP_012724373.1|","21",85.581,215,31,0,1,215,1,215,6.46e-134,384,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1051692480|ref|WP_065927704.1|","21",85.455,220,31,1,1,219,1,220,6.97e-134,384,1844092,"Pseudomonas sp. 8 R 14","Pseudomonas sp. 8 R 14","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. 8 R 14]"
"gi|1327667505|ref|WP_102061462.1|","21",85.581,215,31,0,1,215,1,215,7.53e-134,384,2065822,"Pseudomonas sp. QC2","Pseudomonas sp. QC2","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas sp. QC2]"
"gi|951323762|ref|WP_057709958.1|","21",86.047,215,30,0,1,215,1,215,7.82e-134,384,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|763417760|ref|WP_044273673.1|","21",85.581,215,31,0,1,215,1,215,7.82e-134,384,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|948202123|ref|WP_056859932.1|","21",86.047,215,30,0,1,215,1,215,9.02e-134,384,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|966372391|ref|WP_058419709.1|","21",86.047,215,30,0,1,215,1,215,9.33e-134,384,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Pseudomonas]"
"gi|1154896854|ref|WP_078803030.1|","21",85.581,215,31,0,1,215,1,215,1.02e-133,383,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas fluorescens]"
"gi|1222351900|ref|WP_090404682.1|","21",88.152,211,25,0,1,211,1,211,1.02e-133,383,129847,"Pseudomonas grimontii","Pseudomonas grimontii","g-proteobacteria","Bacteria","nitrile hydratase subunit beta [Pseudomonas grimontii]"
