"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1382367478|ref|WP_108224759.1|","15",82.623,305,53,0,1,305,1,305,0,528,2135758,"Pseudomonas sp. GV091","Pseudomonas sp. GV091","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GV091]"
"gi|1382321718|ref|WP_108182632.1|","15",82.295,305,54,0,1,305,1,305,0,528,198620,"Pseudomonas koreensis","Pseudomonas koreensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas koreensis]"
"gi|1340799536|ref|WP_103734315.1|","15",83.007,306,52,0,1,306,1,306,0,528,1395925,"Pseudomonas sp. GZJR-8","Pseudomonas sp. GZJR-8","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GZJR-8]"
"gi|1337746128|ref|WP_103308298.1|","15",82.951,305,52,0,1,305,1,305,0,528,2075549,"Pseudomonas sp. MPBD7-1","Pseudomonas sp. MPBD7-1","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. MPBD7-1]"
"gi|1154819477|ref|WP_078732971.1|","15",82.353,306,54,0,1,306,1,306,0,528,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|1222352430|ref|WP_090405212.1|","15",83.333,306,51,0,1,306,1,306,0,528,129847,"Pseudomonas grimontii","Pseudomonas grimontii","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas grimontii]"
"gi|1222267082|ref|WP_090321132.1|","15",81.639,305,56,0,1,305,1,305,0,528,395599,"Pseudomonas moorei","Pseudomonas moorei","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas moorei]"
"gi|751598945|ref|WP_041067114.1|","15",82.295,305,54,0,1,305,1,305,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|751316470|ref|WP_041023182.1|","15",83.607,305,50,0,1,305,1,305,0,528,984195,"Pseudomonas sp. SHC52","Pseudomonas sp. SHC52","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. SHC52]"
"gi|654453060|ref|WP_027923499.1|","15",81.311,305,57,0,1,305,1,305,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1499306970|gb|RMP71458.1|","15",82.68,306,53,0,1,306,4,309,0,528,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","hypothetical protein ALQ17_03764 [Pseudomonas fluorescens]"
"gi|1391699562|ref|WP_109521032.1|","15",82.623,305,53,0,1,305,1,305,0,528,1148509,"Pseudomonas prosekii","Pseudomonas prosekii","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas prosekii]"
"gi|1382377570|ref|WP_108228262.1|","15",81.639,305,56,0,1,305,1,305,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1337851579|ref|WP_103401117.1|","15",82.353,306,54,0,1,306,1,306,0,528,2075555,"Pseudomonas sp. FW300-N1A1","Pseudomonas sp. FW300-N1A1","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. FW300-N1A1]"
"gi|1179600993|ref|WP_083369194.1|","15",81.639,305,56,0,1,305,1,305,0,528,198620,"Pseudomonas koreensis","Pseudomonas koreensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas koreensis]"
"gi|798796793|ref|WP_045883267.1|","15",82.085,307,55,0,1,307,1,307,0,528,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas chlororaphis]"
"gi|518479770|ref|WP_019649977.1|","15",81.639,305,56,0,1,305,1,305,0,528,1151124,"Pseudomonas sp. 45MFCol3.1","Pseudomonas sp. 45MFCol3.1","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. 45MFCol3.1]"
"gi|495298378|ref|WP_008023130.1|","15",81.699,306,56,0,1,306,1,306,0,528,1144333,"Pseudomonas sp. GM55","Pseudomonas sp. GM55","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GM55]"
"gi|1405477491|ref|WP_110963084.1|","15",81.967,305,55,0,1,305,1,305,0,528,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas putida]"
"gi|1402857185|ref|WP_110725521.1|","15",82.295,305,54,0,1,305,1,305,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1357983905|ref|WP_105341980.1|","15",81.639,305,56,0,1,305,1,305,0,528,104087,"Pseudomonas frederiksbergensis","Pseudomonas frederiksbergensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas frederiksbergensis]"
"gi|1332682424|ref|WP_102700773.1|","15",80.984,305,58,0,1,305,1,305,0,528,2070669,"Pseudomonas sp. GW456-E7","Pseudomonas sp. GW456-E7","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GW456-E7]"
"gi|1125806976|ref|WP_075119665.1|","15",81.699,306,56,0,1,306,1,306,0,528,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas chlororaphis]"
"gi|1051408546|ref|WP_065876364.1|","15",83.333,306,51,0,1,306,1,306,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|966377660|ref|WP_058424871.1|","15",82.68,306,53,0,1,306,1,306,0,528,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|949579388|ref|WP_057011109.1|","15",82.353,306,54,0,1,306,1,306,0,528,75588,"Pseudomonas libanensis","Pseudomonas libanensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas libanensis]"
"gi|981008719|ref|WP_059405120.1|","15",81.311,305,57,0,1,305,1,305,0,528,1690247,"Pseudomonas sp. RIT-PI-q","Pseudomonas sp. RIT-PI-q","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. RIT-PI-q]"
"gi|742366134|ref|WP_038845322.1|","15",83.007,306,52,0,1,306,1,306,0,528,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|696300313|ref|WP_032875855.1|","15",82.68,306,53,0,1,306,1,306,0,528,1524267,"Pseudomonas sp. BRG-100","Pseudomonas sp. BRG-100","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. BRG-100]"
"gi|515549927|ref|WP_016982858.1|","15",82.295,305,54,0,1,305,1,305,0,528,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|520809497|ref|WP_020298145.1|","15",82.623,305,53,0,1,305,1,305,0,528,911241,"Pseudomonas sp. CF161","Pseudomonas sp. CF161","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. CF161]"
"gi|495192618|ref|WP_007917408.1|","15",82.295,305,54,0,1,305,1,305,0,528,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1444666851|ref|WP_115486218.1|","15",83.333,306,51,0,1,306,1,306,0,527,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|1408009494|ref|WP_111450064.1|","15",80.984,305,58,0,1,305,1,305,0,527,2183930,"Pseudomonas sp. 478","Pseudomonas sp. 478","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. 478]"
"gi|1237003191|ref|WP_095144346.1|","15",82.353,306,54,0,1,306,1,306,0,527,2009078,"Pseudomonas sp. Irchel s3b6","Pseudomonas sp. Irchel s3b6","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. Irchel s3b6]"
"gi|803453705|ref|WP_046067919.1|","15",82.353,306,54,0,1,306,1,306,0,527,47883,"Pseudomonas synxantha","Pseudomonas synxantha","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas synxantha]"
"gi|763417559|ref|WP_044273475.1|","15",82.353,306,54,0,1,306,1,306,0,527,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|758894111|ref|WP_043050712.1|","15",82.68,306,53,0,1,306,1,306,0,527,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|640010542|ref|WP_024780177.1|","15",82.951,305,52,0,1,305,1,305,0,527,47879,"Pseudomonas corrugata","Pseudomonas corrugata","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas corrugata]"
"gi|495258840|ref|WP_007983595.1|","15",81.311,305,57,0,1,305,1,305,0,527,1144330,"Pseudomonas sp. GM48","Pseudomonas sp. GM48","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GM48]"
"gi|1449953331|ref|WP_116030414.1|","15",82.295,305,54,0,1,305,1,305,0,527,2135596,"Pseudomonas sp. OV657","Pseudomonas sp. OV657","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. OV657]"
"gi|1392498046|ref|WP_109630834.1|","15",81.967,305,55,0,1,305,1,305,0,527,2201356,"Pseudomonas sp. 31-12","Pseudomonas sp. 31-12","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. 31-12]"
"gi|1383456129|ref|WP_108589529.1|","15",82.295,305,54,0,1,305,1,305,0,527,2056857,"Pseudomonas sp. HMWF021","Pseudomonas sp. HMWF021","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. HMWF021]"
"gi|1337856891|ref|WP_103406075.1|","15",81.639,305,56,0,1,305,1,305,0,527,2075551,"Pseudomonas sp. DP16D-R1","Pseudomonas sp. DP16D-R1","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. DP16D-R1]"
"gi|1236968793|ref|WP_095112094.1|","15",82.295,305,54,0,1,305,1,305,0,527,2009042,"Pseudomonas sp. Irchel 3H7","Pseudomonas sp. Irchel 3H7","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. Irchel 3H7]"
"gi|1224172921|ref|WP_092201094.1|","15",82.623,305,53,0,1,305,1,305,0,527,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1051738110|ref|WP_065941244.1|","15",83.333,306,51,0,1,306,1,306,0,527,1873126,"Pseudomonas sp. S3E12","Pseudomonas sp. S3E12","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. S3E12]"
"gi|499373620|ref|WP_011061198.1|","15",81.311,305,57,0,1,305,1,305,0,527,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|949590927|ref|WP_057022487.1|","15",82.68,306,53,0,1,306,1,306,0,527,47883,"Pseudomonas synxantha","Pseudomonas synxantha","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas synxantha]"
"gi|829060541|ref|WP_047294229.1|","15",82.295,305,54,0,1,305,1,305,0,527,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|802143580|ref|WP_046042099.1|","15",81.311,305,57,0,1,305,1,305,0,527,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|734935479|ref|WP_034146619.1|","15",81.311,305,57,0,1,305,1,305,0,527,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|740577288|ref|WP_038363078.1|","15",81.967,305,55,0,1,305,1,305,0,527,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas chlororaphis]"
"gi|489317234|ref|WP_003224596.1|","15",82.295,305,54,0,1,305,1,305,0,527,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|496334546|ref|WP_009043724.1|","15",82.026,306,55,0,1,306,1,306,0,527,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1382359775|ref|WP_108217475.1|","15",82.026,306,55,0,1,306,1,306,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1237006893|ref|WP_095147799.1|","15",82.353,306,54,0,1,306,1,306,0,526,2009053,"Pseudomonas sp. Irchel s3a18","Pseudomonas sp. Irchel s3a18","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. Irchel s3a18]"
"gi|1149195362|ref|WP_077747762.1|","15",81.967,305,55,0,1,305,1,305,0,526,1917484,"Pseudomonas sp. FSL W5-0299","Pseudomonas sp. FSL W5-0299","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. FSL W5-0299]"
"gi|1224288287|ref|WP_092314606.1|","15",81.639,305,56,0,1,305,1,305,0,526,556534,"Pseudomonas saponiphila","Pseudomonas saponiphila","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas saponiphila]"
"gi|1124594371|ref|WP_074876359.1|","15",80.984,305,58,0,1,305,1,305,0,526,104087,"Pseudomonas frederiksbergensis","Pseudomonas frederiksbergensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas frederiksbergensis]"
"gi|1051489011|ref|WP_065910617.1|","15",83.007,306,52,0,1,306,1,306,0,526,1844107,"Pseudomonas sp. 58 R 12","Pseudomonas sp. 58 R 12","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. 58 R 12]"
"gi|1043217698|ref|WP_065364003.1|","15",81.311,305,57,0,1,305,1,305,0,526,380021,"Pseudomonas protegens","Pseudomonas protegens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas protegens]"
"gi|1002992172|ref|WP_061436660.1|","15",83.66,306,50,0,1,306,1,306,0,526,47878,"Pseudomonas azotoformans","Pseudomonas azotoformans","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas azotoformans]"
"gi|734906685|ref|WP_034135474.1|","15",82.353,306,54,0,1,306,1,306,0,526,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|498146491|ref|WP_010460647.1|","15",81.639,305,56,0,1,305,1,305,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|495237103|ref|WP_007961872.1|","15",81.639,305,56,0,1,305,1,305,0,526,1144328,"Pseudomonas sp. GM30","Pseudomonas sp. GM30","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GM30]"
"gi|495222871|ref|WP_007947645.1|","15",80.656,305,59,0,1,305,1,305,0,526,1144325,"Pseudomonas sp. GM21","Pseudomonas sp. GM21","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GM21]"
"gi|1189169076|ref|WP_085597526.1|","15",80.984,305,58,0,1,305,1,305,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1222229197|ref|WP_090283685.1|","15",81.967,305,55,0,1,305,1,305,0,526,1421430,"Pseudomonas granadensis","Pseudomonas granadensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas granadensis]"
"gi|921967475|ref|WP_053261042.1|","15",81.699,306,56,0,1,306,1,306,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|929036611|ref|WP_054060311.1|","15",83.333,306,51,0,1,306,1,306,0,526,50340,"Pseudomonas fuscovaginae","Pseudomonas fuscovaginae","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fuscovaginae]"
"gi|921206237|ref|WP_053151548.1|","15",80.984,305,58,0,1,305,1,305,0,526,380021,"Pseudomonas protegens","Pseudomonas protegens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas protegens]"
"gi|829052330|ref|WP_047286414.1|","15",81.311,305,57,0,1,305,1,305,0,526,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|734880925|ref|WP_034127707.1|","15",82.026,306,55,0,1,306,1,306,0,526,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|648448453|ref|WP_026140204.1|","15",82.68,306,53,0,1,306,1,306,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|516097935|ref|WP_017528515.1|","15",82.68,306,53,0,1,306,1,306,0,526,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|495268773|ref|WP_007993528.1|","15",80.984,305,58,0,1,305,1,305,0,526,1144331,"Pseudomonas sp. GM49","Pseudomonas sp. GM49","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. GM49]"
"gi|1342216356|gb|PPA03736.1|","15",81.967,305,55,0,1,305,1,305,0,526,2071716,"Pseudomonas sp. MWU12-2312b","Pseudomonas sp. MWU12-2312b","g-proteobacteria","Bacteria","nitrilase [Pseudomonas sp. MWU12-2312b]"
"gi|1254446990|ref|WP_097303345.1|","15",81.373,306,57,0,1,306,1,306,0,526,587753,"Pseudomonas chlororaphis","Pseudomonas chlororaphis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas chlororaphis]"
"gi|1237058407|ref|WP_095194143.1|","15",81.311,305,57,0,1,305,1,305,0,526,2008913,"Pseudomonas sp. Irchel 3A7","Pseudomonas sp. Irchel 3A7","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. Irchel 3A7]"
"gi|1154095585|ref|WP_078472147.1|","15",82.295,305,54,0,1,305,1,305,0,526,1960827,"Pseudomonas sp. MF4836","Pseudomonas sp. MF4836","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. MF4836]"
"gi|1224466825|ref|WP_092488633.1|","15",83.333,306,51,0,1,306,1,306,0,526,1566193,"Pseudomonas sp. NFACC42-2","Pseudomonas sp. NFACC42-2","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. NFACC42-2]"
"gi|1188410115|ref|WP_085530944.1|","15",81.373,306,57,0,1,306,1,306,0,526,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1132285593|ref|WP_075945075.1|","15",82.295,305,54,0,1,305,1,305,0,526,395598,"Pseudomonas reinekei","Pseudomonas reinekei","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas reinekei]"
"gi|1100989100|ref|WP_071496013.1|","15",82.353,306,54,0,1,306,1,306,0,526,47878,"Pseudomonas azotoformans","Pseudomonas azotoformans","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas azotoformans]"
"gi|1072294420|emb|SBW81375.1|","15",82.68,306,53,0,1,306,19,324,0,526,1295141,"Pseudomonas veronii 1YdBTEX2","Pseudomonas veronii 1YdBTEX2","g-proteobacteria","Bacteria","Nitrilase blr3397 [Pseudomonas veronii 1YdBTEX2]"
"gi|1059918143|ref|WP_069018247.1|","15",82.623,305,53,0,1,305,1,305,0,526,47879,"Pseudomonas corrugata","Pseudomonas corrugata","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas corrugata]"
"gi|1035777711|ref|WP_064587427.1|","15",81.639,305,56,0,1,305,1,305,0,526,198620,"Pseudomonas koreensis","Pseudomonas koreensis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas koreensis]"
"gi|920181524|ref|WP_052963402.1|","15",81.046,306,58,0,1,306,1,306,0,526,317,"Pseudomonas syringae","Pseudomonas syringae","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas syringae]"
"gi|835500801|ref|WP_047528520.1|","15",80.984,305,58,0,1,305,1,305,0,526,1506582,"Pseudomonas sp. 11/12A","Pseudomonas sp. 11/12A","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. 11/12A]"
"gi|764700965|ref|WP_044462979.1|","15",81.759,307,56,0,1,307,1,307,0,526,1611770,"Pseudomonas sp. MRSN12121","Pseudomonas sp. MRSN12121","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. MRSN12121]"
"gi|1332637724|ref|WP_102670381.1|","15",81.311,305,57,0,1,305,1,305,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1243243275|ref|WP_095966665.1|","15",80.984,305,58,0,1,305,1,305,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1236861260|ref|WP_095015930.1|","15",82.68,306,53,0,1,306,1,306,0,525,2025658,"Pseudomonas sp. NS1(2017)","Pseudomonas sp. NS1(2017)","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. NS1(2017)]"
"gi|1198981081|ref|WP_087091077.1|","15",81.373,306,57,0,1,306,1,306,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1141223568|ref|WP_076952412.1|","15",83.333,306,51,0,1,306,1,306,0,525,651740,"Pseudomonas cedrina","Pseudomonas cedrina","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas cedrina]"
"gi|1246928153|ref|WP_096511196.1|","15",80.984,305,58,0,1,305,1,305,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|921247146|ref|WP_053191271.1|","15",82.623,305,53,0,1,305,1,305,0,525,47879,"Pseudomonas corrugata","Pseudomonas corrugata","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas corrugata]"
"gi|903232773|ref|WP_049708632.1|","15",83.333,306,51,0,1,306,1,306,0,525,200450,"Pseudomonas trivialis","Pseudomonas trivialis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas trivialis]"
"gi|734869579|ref|WP_034119306.1|","15",82.353,306,54,0,1,306,1,306,0,525,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|1268655227|ref|WP_098951697.1|","15",82.353,306,54,0,1,306,1,306,0,525,2018067,"Pseudomonas sp. FDAARGOS_380","Pseudomonas sp. FDAARGOS_380","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. FDAARGOS_380]"
"gi|1250032370|ref|WP_096797507.1|","15",81.639,305,56,0,1,305,1,305,0,525,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|1254158184|ref|WP_097089638.1|","15",81.639,305,56,0,1,305,1,305,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1243221019|ref|WP_095946079.1|","15",81.373,306,57,0,1,306,1,306,0,525,1920428,"Pseudomonas sp. ACN8","Pseudomonas sp. ACN8","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. ACN8]"
"gi|1147216504|ref|WP_077183301.1|","15",80.984,305,58,0,1,305,1,305,0,525,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas putida]"
"gi|1225087965|ref|WP_093101356.1|","15",81.639,305,56,0,1,305,1,305,0,525,1855380,"Pseudomonas sp. Z003-0.4C(8344-21)","Pseudomonas sp. Z003-0.4C(8344-21)","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas sp. Z003-0.4C(8344-21)]"
"gi|1051411448|ref|WP_065878903.1|","15",82.353,306,54,0,1,306,1,306,0,525,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Pseudomonas]"
"gi|1057695317|ref|WP_068967075.1|","15",82.026,306,55,0,1,306,1,306,0,525,294,"Pseudomonas fluorescens","Pseudomonas fluorescens","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas fluorescens]"
"gi|951323708|ref|WP_057709904.1|","15",81.699,306,56,0,1,306,1,306,0,525,1615674,"Pseudomonas lactis","Pseudomonas lactis","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas lactis]"
"gi|941479877|ref|WP_055136790.1|","15",82.623,305,53,0,1,305,1,305,0,525,47879,"Pseudomonas corrugata","Pseudomonas corrugata","g-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Pseudomonas corrugata]"
"gi|1446918565|gb|REF62827.1|","15",82.353,306,54,0,1,306,19,324,0,525,2135595,"Pseudomonas sp. OV577","Pseudomonas sp. OV577","g-proteobacteria","Bacteria","nitrilase [Pseudomonas sp. OV577]"
