"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1189255704|ref|WP_085679107.1|",22,94.255,470,27,0,1,470,1,470,0,886,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|817647086|ref|WP_046614005.1|",22,95.106,470,23,0,1,470,1,470,0,886,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|518581713|ref|WP_019751920.1|",22,94.468,470,26,0,1,470,1,470,0,886,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|397332836|gb|AFO49195.1|",22,94.255,470,27,0,1,470,1,470,0,886,1196325,"Pseudomonas putida DOT-T1E","Pseudomonas putida DOT-T1E","g-proteobacteria","Bacteria","aromatic-L-amino-acid decarboxylase [Pseudomonas putida DOT-T1E]"
"gi|1495574192|ref|WP_121783677.1|",22,94.255,470,27,0,1,470,1,470,0,885,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1159295714|ref|WP_079227606.1|",22,94.255,470,27,0,1,470,1,470,0,885,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1200053661|ref|WP_087500150.1|",22,95.319,470,22,0,1,470,1,470,0,884,1986221,"Pseudomonas sp. SID14000","Pseudomonas sp. SID14000","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. SID14000]"
"gi|519034441|ref|WP_020190316.1|",22,94.255,470,27,0,1,470,1,470,0,884,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|983328197|ref|WP_060513201.1|",22,94.043,470,28,0,1,470,1,470,0,884,1661039,"Pseudomonas sp. NBRC 111124","Pseudomonas sp. NBRC 111124","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111124]"
"gi|654449972|ref|WP_027920422.1|",22,93.83,470,29,0,1,470,1,470,0,884,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1402752321|ref|WP_110632446.1|",22,93.83,470,29,0,1,470,1,470,0,882,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1337977988|ref|WP_103447909.1|",22,93.617,470,30,0,1,470,1,470,0,881,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1275743480|ref|WP_099814569.1|",22,93.617,470,30,0,1,470,1,470,0,880,1751969,"Pseudomonas sp. 382","Pseudomonas sp. 382","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 382]"
"gi|983299395|ref|WP_060485823.1|",22,93.404,470,31,0,1,470,1,470,0,880,1661038,"Pseudomonas sp. NBRC 111123","Pseudomonas sp. NBRC 111123","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111123]"
"gi|1433237819|ref|WP_114170127.1|",22,93.83,470,29,0,1,470,1,470,0,880,2259497,"Pseudomonas sp. AFG_SD02_1510_Pfu_092","Pseudomonas sp. AFG_SD02_1510_Pfu_092","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. AFG_SD02_1510_Pfu_092]"
"gi|495369018|ref|WP_008093731.1|",22,93.83,470,29,0,1,470,1,470,0,879,1144340,"Pseudomonas sp. GM84","Pseudomonas sp. GM84","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. GM84]"
"gi|1011467021|ref|WP_062363426.1|",22,93.603,469,30,0,1,469,1,469,0,878,78327,"Pseudomonas mosselii","Pseudomonas mosselii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas mosselii]"
"gi|1443023545|ref|WP_115294241.1|",22,93.617,470,30,0,1,470,1,470,0,877,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|655279319|ref|WP_028688732.1|",22,93.39,469,31,0,1,469,1,469,0,877,78327,"Pseudomonas mosselii","Pseudomonas mosselii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas mosselii]"
"gi|1183716816|ref|WP_084943194.1|",22,93.39,469,31,0,1,469,1,469,0,877,78327,"Pseudomonas mosselii","Pseudomonas mosselii","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas mosselii]"
"gi|511758799|ref|WP_016392033.1|",22,93.191,470,32,0,1,470,1,470,0,876,70775,"Pseudomonas plecoglossicida","Pseudomonas plecoglossicida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas plecoglossicida]"
"gi|1214579488|ref|WP_088852025.1|",22,93.39,469,31,0,1,469,1,469,0,875,2006091,"Pseudomonas sp. DrBHI1","Pseudomonas sp. DrBHI1","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. DrBHI1]"
"gi|1011730736|ref|WP_062574372.1|",22,93.177,469,32,0,1,469,1,469,0,875,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|939357574|ref|WP_054902776.1|",22,92.979,470,33,0,1,470,1,470,0,875,1661046,"Pseudomonas sp. NBRC 111131","Pseudomonas sp. NBRC 111131","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111131]"
"gi|914745328|ref|WP_050705910.1|",22,93.39,469,31,0,1,469,1,469,0,874,1478142,"Pseudomonas sp. 250J","Pseudomonas sp. 250J","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas sp. 250J]"
"gi|1273057450|ref|WP_099453583.1|",22,93.617,470,30,0,1,470,1,470,0,874,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1405020163|gb|PZQ41394.1|",22,92.766,470,34,0,1,470,1,470,0,873,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1184714283|ref|WP_085273300.1|",22,93.404,470,31,0,1,470,1,470,0,872,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|499852844|ref|WP_011533578.1|",22,92.111,469,37,0,1,469,1,469,0,872,312306,"Pseudomonas entomophila","Pseudomonas entomophila","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas entomophila]"
"gi|1273030576|ref|WP_099429833.1|",22,93.191,470,32,0,1,470,1,470,0,872,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|653580814|ref|WP_027593783.1|",22,93.191,470,32,0,1,470,1,470,0,872,1259801,"Pseudomonas sp. LAIL14HWK12:I7","Pseudomonas sp. LAIL14HWK12:I7","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. LAIL14HWK12:I7]"
"gi|653602606|ref|WP_027614994.1|",22,95.532,470,21,0,1,470,1,470,0,870,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|1481191663|ref|WP_119688817.1|",22,92.766,470,34,0,1,470,1,470,0,870,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1402872249|ref|WP_110739202.1|",22,93.177,469,32,0,1,469,1,469,0,870,78327,"Pseudomonas mosselii","Pseudomonas mosselii","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas mosselii]"
"gi|746574630|ref|WP_039604035.1|",22,92.979,470,33,0,1,470,1,470,0,870,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|820873404|ref|WP_046785491.1|",22,92.553,470,35,0,1,470,1,470,0,869,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1442975209|ref|WP_115275076.1|",22,92.553,470,35,0,1,470,1,470,0,869,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1402802944|ref|WP_110677255.1|",22,93.83,470,29,0,1,470,1,470,0,868,2213078,"Pseudomonas sp. MB-090624","Pseudomonas sp. MB-090624","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. MB-090624]"
"gi|659677473|ref|WP_029885537.1|",22,93.83,470,29,0,1,470,1,470,0,868,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|647314664|ref|WP_025752723.1|",22,95.319,470,22,0,1,470,1,470,0,868,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|1405512069|ref|WP_110995173.1|",22,92.521,468,35,0,1,468,1,468,0,868,2213015,"Pseudomonas sp. WCHPs060039","Pseudomonas sp. WCHPs060039","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. WCHPs060039]"
"gi|1226999329|ref|WP_094011067.1|",22,92.751,469,34,0,1,469,1,469,0,868,1306993,"Pseudomonas soli","Pseudomonas soli","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas soli]"
"gi|517927604|ref|WP_019097812.1|",22,95.106,470,23,0,1,470,1,470,0,867,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1348931100|ref|WP_104444055.1|",22,92.537,469,35,0,1,469,1,469,0,867,1636610,"Pseudomonas sp. PONIH3","Pseudomonas sp. PONIH3","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. PONIH3]"
"gi|821534148|ref|WP_046856029.1|",22,92.537,469,35,0,1,469,1,469,0,867,1649877,"Pseudomonas sp. CCOS 191","Pseudomonas sp. CCOS 191","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas sp. CCOS 191]"
"gi|1402721165|ref|WP_110605401.1|",22,92.735,468,34,0,1,468,1,468,0,866,1306993,"Pseudomonas soli","Pseudomonas soli","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas soli]"
"gi|983286789|ref|WP_060478449.1|",22,91.915,470,38,0,1,470,1,470,0,866,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas monteilii]"
"gi|1332653880|ref|WP_102683774.1|",22,92.537,469,35,0,1,469,1,469,0,865,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aspartate aminotransferase family protein [Pseudomonas]"
"gi|727236463|ref|WP_033697121.1|",22,94.255,470,27,0,1,470,1,470,0,865,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|825823159|ref|WP_047149907.1|",22,93.191,470,32,0,1,470,1,470,0,865,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|939367525|ref|WP_054912276.1|",22,93.191,470,32,0,1,470,1,470,0,863,1661042,"Pseudomonas sp. NBRC 111127","Pseudomonas sp. NBRC 111127","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111127]"
"gi|655216931|ref|WP_028634352.1|",22,92.521,468,35,0,1,468,1,468,0,862,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas parafulva]"
"gi|983294566|ref|WP_060481297.1|",22,92.094,468,37,0,1,468,1,468,0,859,1661034,"Pseudomonas sp. NBRC 111119","Pseudomonas sp. NBRC 111119","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111119]"
"gi|740920629|ref|WP_038705876.1|",22,92.964,469,33,0,1,469,1,469,0,859,78327,"Pseudomonas mosselii","Pseudomonas mosselii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas mosselii]"
"gi|1408158242|ref|WP_111532240.1|",22,92.751,469,34,0,1,469,1,469,0,856,2183926,"Pseudomonas sp. 2848","Pseudomonas sp. 2848","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. 2848]"
"gi|501271094|ref|WP_012314112.1|",22,92.34,470,36,0,1,470,1,470,0,856,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|557303484|ref|WP_023380220.1|",22,91.026,468,42,0,1,468,1,468,0,855,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1402830672|ref|WP_110701591.1|",22,92.537,469,35,0,1,469,1,469,0,855,1306993,"Pseudomonas soli","Pseudomonas soli","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas soli]"
"gi|654436493|ref|WP_027907184.1|",22,91.026,468,42,0,1,468,1,468,0,851,470150,"Pseudomonas taiwanensis","Pseudomonas taiwanensis","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas taiwanensis]"
"gi|1024912196|ref|WP_063545254.1|",22,91.453,468,40,0,1,468,1,468,0,850,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1092628993|ref|WP_070575358.1|",22,90.638,470,44,0,1,470,1,470,0,850,1581141,"Pseudomonas sp. HMSC08G10","Pseudomonas sp. HMSC08G10","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. HMSC08G10]"
"gi|939358717|ref|WP_054903812.1|",22,92.979,470,33,0,1,470,1,470,0,849,1661059,"Pseudomonas sp. NBRC 111144","Pseudomonas sp. NBRC 111144","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111144]"
"gi|1477259721|ref|WP_119140848.1|",22,92.553,470,35,0,1,470,1,470,0,846,1785162,"Pseudomonas reidholzensis","Pseudomonas reidholzensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas reidholzensis]"
"gi|1222288579|ref|WP_090342208.1|",22,90.213,470,46,0,1,470,1,470,0,846,1288410,"Pseudomonas guariconensis","Pseudomonas guariconensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas guariconensis]"
"gi|1425868675|ref|WP_112898532.1|",22,90.812,468,43,0,1,468,1,468,0,845,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1078004348|ref|WP_070094050.1|",22,90.213,470,46,0,1,470,1,470,0,845,136845,"Pseudomonas putida group","Pseudomonas putida group","g-proteobacteria","Bacteria","MULTISPECIES: aspartate aminotransferase family protein [Pseudomonas putida group]"
"gi|1050236652|ref|WP_065862570.1|",22,91.026,468,42,0,1,468,1,468,0,845,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|939346105|ref|WP_054891559.1|",22,91.026,468,42,0,1,468,1,468,0,844,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|746544918|ref|WP_039577028.1|",22,89.744,468,48,0,1,468,1,468,0,835,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas parafulva]"
"gi|1337967006|ref|WP_103437759.1|",22,88.936,470,52,0,1,470,1,470,0,834,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1316634339|ref|WP_101320336.1|",22,88.511,470,54,0,1,470,1,470,0,831,2054914,"Pseudomonas sp. 02C 26","Pseudomonas sp. 02C 26","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. 02C 26]"
"gi|1464205843|ref|WP_116887996.1|",22,89.103,468,51,0,1,468,1,468,0,829,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas parafulva]"
"gi|902977218|ref|WP_049695857.1|",22,86.596,470,63,0,1,470,1,470,0,824,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas parafulva]"
"gi|655276919|ref|WP_028686382.1|",22,86.596,470,63,0,1,470,1,470,0,823,47880,"Pseudomonas fulva","Pseudomonas fulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas fulva]"
"gi|1353416921|ref|WP_104926290.1|",22,86.596,470,63,0,1,470,1,470,0,823,47880,"Pseudomonas fulva","Pseudomonas fulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas fulva]"
"gi|1408068744|ref|WP_111475647.1|",22,86.383,470,64,0,1,470,1,470,0,822,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1211921911|ref|WP_088523449.1|",22,86.596,470,63,0,1,470,1,470,0,822,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|654444295|ref|WP_027914811.1|",22,86.596,470,63,0,1,470,1,470,0,822,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|558880020|ref|WP_023535125.1|",22,86.383,470,64,0,1,470,1,470,0,820,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","beta-eliminating lyase [Pseudomonas putida]"
"gi|969972216|ref|WP_058638377.1|",22,86.596,470,63,0,1,470,1,470,0,819,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas parafulva]"
"gi|1154102433|ref|WP_078478501.1|",22,86.17,470,65,0,1,470,1,470,0,818,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas parafulva]"
"gi|969844561|ref|WP_058605917.1|",22,86.809,470,62,0,1,470,1,470,0,817,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas parafulva]"
"gi|1183618549|ref|WP_084853512.1|",22,89.957,468,47,0,1,468,1,468,0,816,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1442447303|ref|WP_115087025.1|",22,85.532,470,68,0,1,470,1,470,0,812,1785161,"Pseudomonas wadenswilerensis","Pseudomonas wadenswilerensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas wadenswilerensis]"
"gi|497909846|ref|WP_010224002.1|",22,84.894,470,71,0,1,470,1,470,0,810,1163398,"Pseudomonas donghuensis","Pseudomonas donghuensis","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas donghuensis]"
"gi|739125239|ref|WP_036994749.1|",22,84.681,470,72,0,1,470,1,470,0,809,1163398,"Pseudomonas donghuensis","Pseudomonas donghuensis","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas donghuensis]"
"gi|1296636811|ref|WP_100783221.1|",22,84.681,470,72,0,1,470,1,470,0,808,1163398,"Pseudomonas donghuensis","Pseudomonas donghuensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas donghuensis]"
"gi|742866274|ref|WP_038995782.1|",22,84.615,468,72,0,1,468,1,468,0,803,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|760363873|ref|WP_043861113.1|",22,85.319,470,69,0,1,470,1,470,0,802,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1211615913|ref|WP_088514875.1|",22,85.319,470,69,0,1,470,1,470,0,801,1985343,"Pseudomonas sp. 1239","Pseudomonas sp. 1239","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 1239]"
"gi|771564277|ref|WP_045196638.1|",22,84.894,470,71,0,1,470,1,470,0,801,1619950,"Pseudomonas sp. 2(2015)","Pseudomonas sp. 2(2015)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 2(2015)]"
"gi|939372972|ref|WP_054916505.1|",22,85.319,470,69,0,1,470,1,470,0,800,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1225374005|ref|WP_093384096.1|",22,85.075,469,70,0,1,469,1,469,0,800,1855328,"Pseudomonas sp. UC 17F4","Pseudomonas sp. UC 17F4","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. UC 17F4]"
"gi|1350944851|ref|WP_104572611.1|",22,85.106,470,70,0,1,470,1,470,0,799,2045201,"Pseudomonas sp. BRM28","Pseudomonas sp. BRM28","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. BRM28]"
"gi|1293238351|ref|WP_100632477.1|",22,85.319,470,69,0,1,470,1,470,0,799,2056231,"Pseudomonas sp. JJ3","Pseudomonas sp. JJ3","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. JJ3]"
"gi|1449977205|ref|WP_116053534.1|",22,85.106,470,70,0,1,470,1,470,0,798,2135769,"Pseudomonas sp. 1033","Pseudomonas sp. 1033","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 1033]"
"gi|1154105022|ref|WP_078481089.1|",22,85.106,470,70,0,1,470,1,470,0,798,1960828,"Pseudomonas sp. MF6396","Pseudomonas sp. MF6396","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. MF6396]"
"gi|740628495|ref|WP_038414007.1|",22,83.547,468,77,0,1,468,1,468,0,793,157783,"Pseudomonas cremoricolorata","Pseudomonas cremoricolorata","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas cremoricolorata]"
"gi|655284243|ref|WP_028693600.1|",22,83.12,468,79,0,1,468,1,468,0,786,157783,"Pseudomonas cremoricolorata","Pseudomonas cremoricolorata","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas cremoricolorata]"
"gi|740623785|ref|WP_038409297.1|",23,100,470,0,0,1,470,1,470,0,954,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|503737981|ref|WP_013972057.1|",23,99.787,470,1,0,1,470,1,470,0,952,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|563365579|ref|WP_023661575.1|",23,99.787,470,1,0,1,470,1,470,0,952,136845,"Pseudomonas putida group","Pseudomonas putida group","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas putida group]"
"gi|746585210|ref|WP_039613361.1|",23,99.574,470,2,0,1,470,1,470,0,951,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1000389176|gb|KXK72187.1|",23,99.362,470,3,0,1,470,1,470,0,950,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas monteilii]"
"gi|1189304572|ref|WP_085721574.1|",23,99.149,470,4,0,1,470,1,470,0,948,1981736,"Pseudomonas sp. B22(2017)","Pseudomonas sp. B22(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B22(2017)]"
"gi|1125701296|ref|WP_075044806.1|",23,99.149,470,4,0,1,470,1,470,0,948,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1423864302|ref|WP_112252237.1|",23,98.936,470,5,0,1,470,1,470,0,947,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|505082847|ref|WP_015269949.1|",23,99.149,470,4,0,1,470,1,470,0,947,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1189191882|ref|WP_085619194.1|",23,99.149,470,4,0,1,470,1,470,0,946,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|644592389|ref|WP_025338608.1|",23,98.936,470,5,0,1,470,1,470,0,946,1259844,"Pseudomonas sp. FGI182","Pseudomonas sp. FGI182","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. FGI182]"
"gi|1189285691|ref|WP_085706164.1|",23,98.936,470,5,0,1,470,1,470,0,945,1981711,"Pseudomonas sp. B8(2017)","Pseudomonas sp. B8(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B8(2017)]"
"gi|1189238502|ref|WP_085663264.1|",23,98.936,470,5,0,1,470,1,470,0,945,1981714,"Pseudomonas sp. B5(2017)","Pseudomonas sp. B5(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B5(2017)]"
"gi|1189269366|ref|WP_085692041.1|",23,98.936,470,5,0,1,470,1,470,0,943,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
