"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1073577075|ref|WP_070004664.1|","15",99.31,"290","2",0,1,290,1,290,0,584,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|295127006|gb|EFG56650.1|","15",99.31,"290","2",0,1,290,8,297,0,584,585154,"Staphylococcus aureus subsp. aureus EMRSA16","Staphylococcus aureus subsp. aureus EMRSA16","firmicutes","Bacteria","biofilm PIA synthesis deacetylase icaB [Staphylococcus aureus subsp. aureus EMRSA16]"
"gi|1407287040|ref|WP_111157676.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800106|ref|WP_000877362.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1279,"Staphylococcus","Staphylococcus","firmicutes","Bacteria","MULTISPECIES: poly-beta-1"
"gi|446800107|ref|WP_000877363.1|","15",98.966,"290","3",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|1407078677|ref|WP_111015016.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1376338872|ref|WP_107375265.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1032695288|ref|WP_064272798.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|896370092|ref|WP_049316698.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1093988988|ref|WP_070986991.1|","15",99.31,"290","2",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1006163278|ref|WP_061736653.1|","15",98.621,"290","4",0,1,290,1,290,0,583,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800104|ref|WP_000877360.1|","15",99.31,"290","2",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196424490|ref|WP_086097688.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196112956|ref|WP_086039666.1|","15",99.31,"290","2",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1070410475|ref|WP_069724326.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1027716416|ref|WP_063650313.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1006144942|ref|WP_061731452.1|","15",99.31,"290","2",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1002432038|ref|WP_061385410.1|","15",99.31,"290","2",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|687427151|emb|CEF82075.1|","15",98.966,"290","3",0,1,290,8,297,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","Poly-beta-1"
"gi|446800108|ref|WP_000877364.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|446800110|ref|WP_000877366.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|1468254297|ref|WP_117223712.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1407022811|ref|WP_111008447.1|","15",98.621,"290","4",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800112|ref|WP_000877368.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|686318548|ref|WP_031874672.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|686383954|ref|WP_031901543.1|","15",98.966,"290","3",0,1,290,1,290,0,582,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|1390941555|ref|WP_109171241.1|","15",98.966,"290","3",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1337189227|ref|WP_103203979.1|","15",98.966,"290","3",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1119533747|ref|WP_072491128.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1073636800|ref|WP_070044302.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1073562952|ref|WP_069994096.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800113|ref|WP_000877369.1|","15",98.966,"290","3",0,1,290,1,290,0,581,1279,"Staphylococcus","Staphylococcus","firmicutes","Bacteria","MULTISPECIES: poly-beta-1"
"gi|758899322|ref|WP_043054999.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1468211718|ref|WP_117197327.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1443025302|ref|WP_115295987.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1442632222|ref|WP_115211573.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1427743886|ref|WP_113608364.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1427096156|ref|WP_113555362.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1407148633|ref|WP_111073061.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1337213350|ref|WP_103204499.1|","15",98.966,"290","3",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1335589624|gb|PNZ53783.1|","15",98.621,"290","4",0,1,290,1,290,0,581,72759,"Staphylococcus aureus subsp. anaerobius","Staphylococcus aureus subsp. anaerobius","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus subsp. anaerobius]"
"gi|1181254520|ref|WP_084568251.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|686447581|ref|WP_031927800.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|757676629|ref|WP_042907797.1|","15",98.621,"290","4",0,1,290,1,290,0,581,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|379992345|gb|EIA13800.1|","15",98.621,"290","4",0,1,290,8,297,0,581,1155079,"Staphylococcus aureus subsp. aureus DR10","Staphylococcus aureus subsp. aureus DR10","firmicutes","Bacteria","Polysaccharide deacetylase [Staphylococcus aureus subsp. aureus DR10]"
"gi|1468224400|ref|WP_117206878.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1407085046|ref|WP_111021225.1|","15",98.276,"290","5",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1073611673|ref|WP_070030726.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1006161512|ref|WP_061736095.1|","15",98.966,"290","3",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|953522126|ref|WP_058008271.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|727739826|ref|WP_033857410.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|686424318|ref|WP_031918123.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1443017623|ref|WP_115289869.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1407118032|ref|WP_111050235.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1376355103|ref|WP_107385575.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800062|ref|WP_000877318.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800109|ref|WP_000877365.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|253725945|gb|EES94674.1|","15",98.621,"290","4",0,1,290,8,297,0,580,450394,"Staphylococcus aureus subsp. aureus USA300_TCH959","Staphylococcus aureus subsp. aureus USA300_TCH959","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus subsp. aureus USA300_TCH959]"
"gi|1443033634|ref|WP_115303724.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1427749735|ref|WP_113613376.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1409088797|ref|WP_111743937.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1372011345|ref|WP_106888613.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1348935200|ref|WP_104447099.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1268345073|ref|WP_098817962.1|","15",98.276,"290","5",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1120549479|ref|WP_073407461.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1120538565|ref|WP_073396746.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1073598810|ref|WP_070021308.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1031810415|ref|WP_064140168.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|896351102|ref|WP_049308112.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|686166969|ref|WP_031793899.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800116|ref|WP_000877372.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|446800114|ref|WP_000877370.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800117|ref|WP_000877373.1|","15",98.621,"290","4",0,1,290,1,290,0,580,1279,"Staphylococcus","Staphylococcus","firmicutes","Bacteria","MULTISPECIES: intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus]"
"gi|1468255292|ref|WP_117224362.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1468251987|ref|WP_117222413.1|","15",97.931,"290","6",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1468224518|ref|WP_117206917.1|","15",98.276,"290","5",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1434559640|ref|WP_114306592.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1427133106|ref|WP_113587710.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1460108451|ref|WP_116453816.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1006694061|ref|WP_061821905.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196142115|ref|WP_086045071.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196117583|ref|WP_086041086.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1031798886|ref|WP_064138173.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800061|ref|WP_000877317.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1279,"Staphylococcus","Staphylococcus","firmicutes","Bacteria","MULTISPECIES: poly-beta-1"
"gi|1407143417|ref|WP_111071143.1|","15",98.276,"290","5",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1332811343|ref|WP_102787612.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1233975441|ref|WP_094620949.1|","15",98.621,"290","4",0,1,290,1,290,0,579,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1140896467|ref|WP_076746757.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1119513157|ref|WP_072473349.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1093955665|ref|WP_070955940.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1005555325|ref|WP_061653450.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1005561238|ref|WP_061657913.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|930426773|ref|WP_054189757.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|446800118|ref|WP_000877374.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1279,"Staphylococcus","Staphylococcus","firmicutes","Bacteria","MULTISPECIES: intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus]"
"gi|1468548868|ref|WP_117433948.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|757463490|ref|WP_042744633.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|686153290|ref|WP_031785830.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|1407185054|ref|WP_111091125.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1464042992|ref|WP_116838357.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1337287446|ref|WP_103211566.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1337009076|ref|WP_103146421.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1234367816|ref|WP_094757043.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1119410403|ref|WP_072385950.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|757444945|ref|WP_042741338.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","poly-beta-1"
"gi|296885958|gb|EFH24893.1|","15",98.276,"290","5",0,1,290,8,297,0,578,762962,"Staphylococcus aureus subsp. aureus ATCC 51811","Staphylococcus aureus subsp. aureus ATCC 51811","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus subsp. aureus ATCC 51811]"
"gi|446800115|ref|WP_000877371.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|686398713|ref|WP_031909259.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1407121277|ref|WP_111053351.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1355834588|ref|WP_105165741.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196426799|ref|WP_086098268.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196424717|ref|WP_086097805.1|","15",98.621,"290","4",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1196115926|ref|WP_086040716.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
"gi|1119511919|ref|WP_072472853.1|","15",98.276,"290","5",0,1,290,1,290,0,578,1280,"Staphylococcus aureus","Staphylococcus aureus","firmicutes","Bacteria","intercellular adhesin biosynthesis polysaccharide N-deacetylase [Staphylococcus aureus]"
